o_code,d_code,o_name,d_name,year,item,weight
120,115,Lao People's Democratic Republic,Cambodia,2015,cassava_fresh,16.98
120,41,Lao People's Democratic Republic,"China, mainland",2016,cassava_fresh,70.2
120,41,Lao People's Democratic Republic,"China, mainland",2017,cassava_fresh,112.77
120,41,Lao People's Democratic Republic,"China, mainland",2018,cassava_fresh,1009.11
120,41,Lao People's Democratic Republic,"China, mainland",2019,cassava_fresh,34634.22
120,41,Lao People's Democratic Republic,"China, mainland",2020,cassava_fresh,3850.0
120,41,Lao People's Democratic Republic,"China, mainland",2021,cassava_fresh,159.82
7,21,Angola,Brazil,2021,cassava_fresh,8.4
176,41,Timor-Leste,"China, mainland",2019,cassava_fresh,44.0
7,41,Angola,"China, mainland",2021,cassava_fresh,10.08
176,101,Timor-Leste,Indonesia,2022,cassava_fresh,171.4
7,46,Angola,Congo,2019,cassava_fresh,422.63
7,46,Angola,Congo,2020,cassava_fresh,245.28
7,46,Angola,Congo,2021,cassava_fresh,136.46
7,46,Angola,Congo,2022,cassava_fresh,12.11
28,41,Myanmar,"China, mainland",2016,cassava_fresh,16.63
28,41,Myanmar,"China, mainland",2017,cassava_fresh,246.0
28,41,Myanmar,"China, mainland",2018,cassava_fresh,4446.04
28,41,Myanmar,"China, mainland",2019,cassava_fresh,5173.3
28,41,Myanmar,"China, mainland",2020,cassava_fresh,1039.2
28,41,Myanmar,"China, mainland",2021,cassava_fresh,1646.05
28,41,Myanmar,"China, mainland",2022,cassava_fresh,4382.75
28,41,Myanmar,"China, mainland",2023,cassava_fresh,5258.03
120,171,Lao People's Democratic Republic,Philippines,2015,cassava_fresh,103.01
120,171,Lao People's Democratic Republic,Philippines,2016,cassava_fresh,305.8
120,171,Lao People's Democratic Republic,Philippines,2017,cassava_fresh,92.74
7,250,Angola,Democratic Republic of the Congo,2019,cassava_fresh,6.0
7,250,Angola,Democratic Republic of the Congo,2020,cassava_fresh,103.58
7,250,Angola,Democratic Republic of the Congo,2021,cassava_fresh,129.63
7,250,Angola,Democratic Republic of the Congo,2022,cassava_fresh,47.21
120,216,Lao People's Democratic Republic,Thailand,2015,cassava_fresh,19242.41
120,216,Lao People's Democratic Republic,Thailand,2016,cassava_fresh,48332.54
120,216,Lao People's Democratic Republic,Thailand,2017,cassava_fresh,59920.29
120,216,Lao People's Democratic Republic,Thailand,2018,cassava_fresh,59171.98
120,216,Lao People's Democratic Republic,Thailand,2019,cassava_fresh,752997.7
120,216,Lao People's Democratic Republic,Thailand,2020,cassava_fresh,1500359.53
120,216,Lao People's Democratic Republic,Thailand,2021,cassava_fresh,1621800.0
7,68,Angola,France,2021,cassava_fresh,3.6
207,150,Suriname,Netherlands (Kingdom of the),1988,cassava_fresh,53.0
207,150,Suriname,Netherlands (Kingdom of the),1989,cassava_fresh,72.0
207,150,Suriname,Netherlands (Kingdom of the),1990,cassava_fresh,131.0
207,150,Suriname,Netherlands (Kingdom of the),1991,cassava_fresh,220.0
109,33,Jamaica,Canada,1986,cassava_fresh,5.0
120,220,Lao People's Democratic Republic,Trinidad and Tobago,2017,cassava_fresh,61.55
176,216,Timor-Leste,Thailand,2020,cassava_fresh,360.08
176,216,Timor-Leste,Thailand,2021,cassava_fresh,48.0
176,216,Timor-Leste,Thailand,2022,cassava_fresh,72.0
120,237,Lao People's Democratic Republic,Viet Nam,2015,cassava_fresh,2928.95
120,237,Lao People's Democratic Republic,Viet Nam,2016,cassava_fresh,11108.87
120,237,Lao People's Democratic Republic,Viet Nam,2017,cassava_fresh,11407.39
120,237,Lao People's Democratic Republic,Viet Nam,2018,cassava_fresh,13114.33
120,237,Lao People's Democratic Republic,Viet Nam,2019,cassava_fresh,101053.37
120,237,Lao People's Democratic Republic,Viet Nam,2020,cassava_fresh,113670.0
120,237,Lao People's Democratic Republic,Viet Nam,2021,cassava_fresh,292596.5
28,79,Myanmar,Germany,2021,cassava_fresh,1.0
7,147,Angola,Namibia,2020,cassava_fresh,0.03
7,147,Angola,Namibia,2021,cassava_fresh,23.7
7,150,Angola,Netherlands (Kingdom of the),2021,cassava_fresh,3.65
7,159,Angola,Nigeria,2021,cassava_fresh,3.6
7,174,Angola,Portugal,2021,cassava_fresh,6.38
28,131,Myanmar,Malaysia,2022,cassava_fresh,185.0
7,193,Angola,Sao Tome and Principe,2021,cassava_fresh,3.15
7,194,Angola,Saudi Arabia,2022,cassava_fresh,0.04
7,202,Angola,South Africa,2021,cassava_fresh,13.04
7,229,Angola,United Kingdom of Great Britain and Northern Ireland,2021,cassava_fresh,4.05
28,200,Myanmar,Singapore,2018,cassava_fresh,14.03
28,216,Myanmar,Thailand,2016,cassava_fresh,6.65
28,216,Myanmar,Thailand,2021,cassava_fresh,10360.96
28,216,Myanmar,Thailand,2022,cassava_fresh,12595.0
28,216,Myanmar,Thailand,2023,cassava_fresh,31557.62
75,229,Gambia,United Kingdom of Great Britain and Northern Ireland,2002,cassava_fresh,553.0
109,229,Jamaica,United Kingdom of Great Britain and Northern Ireland,1986,cassava_fresh,3.0
