o_code,d_code,o_name,d_name,year,item,weight
102,2,Iran (Islamic Republic of),Afghanistan,2018,chicory_roots,6.05
102,2,Iran (Islamic Republic of),Afghanistan,2020,chicory_roots,228.83
102,2,Iran (Islamic Republic of),Afghanistan,2021,chicory_roots,33.62
250,255,Democratic Republic of the Congo,Belgium,2016,chicory_roots,1.0
66,10,Fiji,Australia,2003,chicory_roots,26.0
66,10,Fiji,Australia,2004,chicory_roots,27.0
66,10,Fiji,Australia,2005,chicory_roots,38.0
66,10,Fiji,Australia,2006,chicory_roots,32.0
66,10,Fiji,Australia,2007,chicory_roots,12.0
66,10,Fiji,Australia,2008,chicory_roots,8.0
66,10,Fiji,Australia,2011,chicory_roots,1.0
106,3,Italy,Albania,2006,chicory_roots,2.0
157,23,Nicaragua,Belize,2005,chicory_roots,4.0
91,14,Guyana,Barbados,1997,chicory_roots,1.0
100,3,India,Albania,2023,chicory_roots,147.0
97,9,Hungary,Argentina,2021,chicory_roots,126.72
97,9,Hungary,Argentina,2022,chicory_roots,76.8
97,9,Hungary,Argentina,2023,chicory_roots,78.72
174,7,Portugal,Angola,2003,chicory_roots,4.0
174,7,Portugal,Angola,2006,chicory_roots,1.0
96,10,"China, Hong Kong SAR",Australia,1992,chicory_roots,30.0
199,11,Slovakia,Austria,2005,chicory_roots,84.0
199,11,Slovakia,Austria,2006,chicory_roots,186.0
68,4,France,Algeria,2006,chicory_roots,1.0
68,4,France,Algeria,2016,chicory_roots,11.97
68,4,France,Algeria,2018,chicory_roots,21.88
68,4,France,Algeria,2023,chicory_roots,0.02
102,10,Iran (Islamic Republic of),Australia,2020,chicory_roots,6.41
102,10,Iran (Islamic Republic of),Australia,2021,chicory_roots,15.98
28,41,Myanmar,"China, mainland",2018,chicory_roots,136.9
28,41,Myanmar,"China, mainland",2019,chicory_roots,11.8
28,41,Myanmar,"China, mainland",2020,chicory_roots,69.5
28,41,Myanmar,"China, mainland",2021,chicory_roots,140.4
80,11,Bosnia and Herzegovina,Austria,2008,chicory_roots,6.0
170,10,Peru,Australia,2011,chicory_roots,3.0
272,11,Serbia,Austria,2006,chicory_roots,167.0
272,11,Serbia,Austria,2011,chicory_roots,15.0
220,14,Trinidad and Tobago,Barbados,2001,chicory_roots,8.0
220,14,Trinidad and Tobago,Barbados,2002,chicory_roots,10.0
220,14,Trinidad and Tobago,Barbados,2010,chicory_roots,4.0
102,52,Iran (Islamic Republic of),Azerbaijan,2020,chicory_roots,2.45
102,13,Iran (Islamic Republic of),Bahrain,2020,chicory_roots,0.06
212,118,Syrian Arab Republic,Kuwait,2009,chicory_roots,380.0
167,11,Czechia,Austria,2001,chicory_roots,12.0
98,11,Croatia,Austria,2020,chicory_roots,1.47
97,11,Hungary,Austria,2005,chicory_roots,1133.0
150,7,Netherlands (Kingdom of the),Angola,2003,chicory_roots,2.0
249,100,Yemen,India,2015,chicory_roots,56.43
100,10,India,Australia,1988,chicory_roots,11.0
100,10,India,Australia,2011,chicory_roots,1.0
100,10,India,Australia,2016,chicory_roots,0.58
100,10,India,Australia,2017,chicory_roots,0.65
100,10,India,Australia,2018,chicory_roots,0.15
100,10,India,Australia,2019,chicory_roots,2.1
100,10,India,Australia,2020,chicory_roots,0.08
100,10,India,Australia,2022,chicory_roots,0.62
100,10,India,Australia,2023,chicory_roots,275.41
255,10,Belgium,Australia,2022,chicory_roots,56.25
173,11,Poland,Austria,1986,chicory_roots,200.0
173,11,Poland,Austria,1992,chicory_roots,140.0
173,11,Poland,Austria,1994,chicory_roots,147.0
173,11,Poland,Austria,2006,chicory_roots,42.0
81,33,Ghana,Canada,2017,chicory_roots,0.18
102,33,Iran (Islamic Republic of),Canada,2018,chicory_roots,0.08
102,33,Iran (Islamic Republic of),Canada,2021,chicory_roots,2.31
66,33,Fiji,Canada,2003,chicory_roots,1.0
66,33,Fiji,Canada,2004,chicory_roots,1.0
66,33,Fiji,Canada,2006,chicory_roots,2.0
66,33,Fiji,Canada,2007,chicory_roots,5.0
66,33,Fiji,Canada,2008,chicory_roots,1.0
66,33,Fiji,Canada,2009,chicory_roots,1.0
