o_code,d_code,o_name,d_name,year,item,weight
2,208,Afghanistan,Tajikistan,2019,potato_offals,70.0
2,213,Afghanistan,Turkmenistan,2019,potato_offals,925.15
2,235,Afghanistan,Uzbekistan,2019,potato_offals,22.0
28,41,Myanmar,"China, mainland",2018,potato_offals,30.0
28,41,Myanmar,"China, mainland",2022,potato_offals,1228.4
28,41,Myanmar,"China, mainland",2023,potato_offals,480.0
28,100,Myanmar,India,2023,potato_offals,25.95
28,156,Myanmar,New Zealand,2017,potato_offals,1.0
154,27,North Macedonia,Bulgaria,1999,potato_offals,33.0
28,117,Myanmar,Republic of Korea,2019,potato_offals,98.4
28,117,Myanmar,Republic of Korea,2023,potato_offals,10.28
209,202,Eswatini,South Africa,2015,potato_offals,646.93
209,202,Eswatini,South Africa,2016,potato_offals,106.34
209,202,Eswatini,South Africa,2018,potato_offals,32.34
209,202,Eswatini,South Africa,2020,potato_offals,30.0
215,130,United Republic of Tanzania,Malawi,2008,potato_offals,4.0
154,186,North Macedonia,Serbia and Montenegro,2000,potato_offals,24.0
154,186,North Macedonia,Serbia and Montenegro,2001,potato_offals,248.0
215,225,United Republic of Tanzania,United Arab Emirates,2006,potato_offals,420.0
