o_code,d_code,o_name,d_name,year,item,weight
114,4,Kenya,Algeria,1997,flour_of_millet,15.0
228,141,USSR,Mongolia,1986,flour_of_millet,7849.0
228,141,USSR,Mongolia,1987,flour_of_millet,6929.0
228,141,USSR,Mongolia,1988,flour_of_millet,9169.0
228,141,USSR,Mongolia,1989,flour_of_millet,7827.0
19,9,Bolivia (Plurinational State of),Argentina,2012,flour_of_millet,11.0
19,9,Bolivia (Plurinational State of),Argentina,2013,flour_of_millet,2.0
19,10,Bolivia (Plurinational State of),Australia,2012,flour_of_millet,60.0
19,10,Bolivia (Plurinational State of),Australia,2013,flour_of_millet,45.0
19,10,Bolivia (Plurinational State of),Australia,2014,flour_of_millet,23.59
19,10,Bolivia (Plurinational State of),Australia,2015,flour_of_millet,9.0
19,10,Bolivia (Plurinational State of),Australia,2016,flour_of_millet,5.41
19,10,Bolivia (Plurinational State of),Australia,2017,flour_of_millet,4.65
19,10,Bolivia (Plurinational State of),Australia,2018,flour_of_millet,6.45
19,10,Bolivia (Plurinational State of),Australia,2019,flour_of_millet,40.4
19,10,Bolivia (Plurinational State of),Australia,2020,flour_of_millet,8.0
19,10,Bolivia (Plurinational State of),Australia,2021,flour_of_millet,10.0
19,11,Bolivia (Plurinational State of),Austria,2021,flour_of_millet,0.05
212,118,Syrian Arab Republic,Kuwait,2009,flour_of_millet,298.0
19,21,Bolivia (Plurinational State of),Brazil,2011,flour_of_millet,11.0
19,21,Bolivia (Plurinational State of),Brazil,2012,flour_of_millet,63.0
19,21,Bolivia (Plurinational State of),Brazil,2013,flour_of_millet,98.0
19,21,Bolivia (Plurinational State of),Brazil,2014,flour_of_millet,7.59
19,21,Bolivia (Plurinational State of),Brazil,2015,flour_of_millet,13.0
19,21,Bolivia (Plurinational State of),Brazil,2016,flour_of_millet,3.02
19,21,Bolivia (Plurinational State of),Brazil,2017,flour_of_millet,11.49
19,21,Bolivia (Plurinational State of),Brazil,2018,flour_of_millet,2.0
19,21,Bolivia (Plurinational State of),Brazil,2019,flour_of_millet,5.0
19,21,Bolivia (Plurinational State of),Brazil,2020,flour_of_millet,4.51
19,21,Bolivia (Plurinational State of),Brazil,2021,flour_of_millet,3.01
19,21,Bolivia (Plurinational State of),Brazil,2022,flour_of_millet,3.0
19,21,Bolivia (Plurinational State of),Brazil,2023,flour_of_millet,6.0
114,33,Kenya,Canada,1991,flour_of_millet,12.0
19,27,Bolivia (Plurinational State of),Bulgaria,2016,flour_of_millet,0.11
19,33,Bolivia (Plurinational State of),Canada,2011,flour_of_millet,3.0
19,33,Bolivia (Plurinational State of),Canada,2012,flour_of_millet,42.0
19,33,Bolivia (Plurinational State of),Canada,2013,flour_of_millet,107.0
19,33,Bolivia (Plurinational State of),Canada,2014,flour_of_millet,21.46
19,33,Bolivia (Plurinational State of),Canada,2015,flour_of_millet,53.6
19,33,Bolivia (Plurinational State of),Canada,2016,flour_of_millet,12.94
19,33,Bolivia (Plurinational State of),Canada,2017,flour_of_millet,12.03
19,33,Bolivia (Plurinational State of),Canada,2018,flour_of_millet,41.35
19,33,Bolivia (Plurinational State of),Canada,2019,flour_of_millet,103.6
19,33,Bolivia (Plurinational State of),Canada,2020,flour_of_millet,33.94
19,33,Bolivia (Plurinational State of),Canada,2021,flour_of_millet,31.19
19,33,Bolivia (Plurinational State of),Canada,2022,flour_of_millet,67.37
19,33,Bolivia (Plurinational State of),Canada,2023,flour_of_millet,4.42
19,40,Bolivia (Plurinational State of),Chile,2013,flour_of_millet,1.0
19,40,Bolivia (Plurinational State of),Chile,2014,flour_of_millet,0.64
19,40,Bolivia (Plurinational State of),Chile,2015,flour_of_millet,2.83
19,40,Bolivia (Plurinational State of),Chile,2016,flour_of_millet,0.47
19,40,Bolivia (Plurinational State of),Chile,2017,flour_of_millet,3.44
19,40,Bolivia (Plurinational State of),Chile,2018,flour_of_millet,2.94
19,40,Bolivia (Plurinational State of),Chile,2019,flour_of_millet,6.1
19,40,Bolivia (Plurinational State of),Chile,2020,flour_of_millet,1.37
19,40,Bolivia (Plurinational State of),Chile,2021,flour_of_millet,9.99
19,40,Bolivia (Plurinational State of),Chile,2022,flour_of_millet,0.58
19,40,Bolivia (Plurinational State of),Chile,2023,flour_of_millet,1.0
212,225,Syrian Arab Republic,United Arab Emirates,2009,flour_of_millet,100.0
114,250,Kenya,Democratic Republic of the Congo,1993,flour_of_millet,4.0
114,250,Kenya,Democratic Republic of the Congo,1997,flour_of_millet,74.0
114,250,Kenya,Democratic Republic of the Congo,1998,flour_of_millet,1.0
114,250,Kenya,Democratic Republic of the Congo,1999,flour_of_millet,30.0
19,96,Bolivia (Plurinational State of),"China, Hong Kong SAR",2015,flour_of_millet,0.03
19,96,Bolivia (Plurinational State of),"China, Hong Kong SAR",2016,flour_of_millet,0.9
19,96,Bolivia (Plurinational State of),"China, Hong Kong SAR",2018,flour_of_millet,1.32
19,96,Bolivia (Plurinational State of),"China, Hong Kong SAR",2020,flour_of_millet,0.29
19,96,Bolivia (Plurinational State of),"China, Hong Kong SAR",2022,flour_of_millet,0.04
19,41,Bolivia (Plurinational State of),"China, mainland",2019,flour_of_millet,4.86
19,41,Bolivia (Plurinational State of),"China, mainland",2020,flour_of_millet,5.5
19,41,Bolivia (Plurinational State of),"China, mainland",2021,flour_of_millet,4.05
19,214,Bolivia (Plurinational State of),"China, Taiwan Province of",2015,flour_of_millet,1.0
19,44,Bolivia (Plurinational State of),Colombia,2012,flour_of_millet,4.0
19,44,Bolivia (Plurinational State of),Colombia,2013,flour_of_millet,4.0
19,44,Bolivia (Plurinational State of),Colombia,2014,flour_of_millet,6.23
19,44,Bolivia (Plurinational State of),Colombia,2015,flour_of_millet,7.38
19,44,Bolivia (Plurinational State of),Colombia,2016,flour_of_millet,5.72
19,44,Bolivia (Plurinational State of),Colombia,2017,flour_of_millet,6.38
19,44,Bolivia (Plurinational State of),Colombia,2018,flour_of_millet,2.61
19,44,Bolivia (Plurinational State of),Colombia,2019,flour_of_millet,4.73
19,44,Bolivia (Plurinational State of),Colombia,2020,flour_of_millet,4.57
19,44,Bolivia (Plurinational State of),Colombia,2021,flour_of_millet,2.6
19,44,Bolivia (Plurinational State of),Colombia,2023,flour_of_millet,0.12
19,48,Bolivia (Plurinational State of),Costa Rica,2013,flour_of_millet,4.0
19,48,Bolivia (Plurinational State of),Costa Rica,2014,flour_of_millet,1.08
19,48,Bolivia (Plurinational State of),Costa Rica,2015,flour_of_millet,0.34
19,48,Bolivia (Plurinational State of),Costa Rica,2016,flour_of_millet,2.03
19,48,Bolivia (Plurinational State of),Costa Rica,2017,flour_of_millet,0.65
19,48,Bolivia (Plurinational State of),Costa Rica,2018,flour_of_millet,2.7
19,48,Bolivia (Plurinational State of),Costa Rica,2019,flour_of_millet,3.38
19,48,Bolivia (Plurinational State of),Costa Rica,2020,flour_of_millet,1.5
19,48,Bolivia (Plurinational State of),Costa Rica,2021,flour_of_millet,4.0
19,48,Bolivia (Plurinational State of),Costa Rica,2022,flour_of_millet,3.9
19,48,Bolivia (Plurinational State of),Costa Rica,2023,flour_of_millet,2.92
114,178,Kenya,Eritrea,2000,flour_of_millet,34.0
19,167,Bolivia (Plurinational State of),Czechia,2019,flour_of_millet,0.02
19,167,Bolivia (Plurinational State of),Czechia,2022,flour_of_millet,0.02
19,54,Bolivia (Plurinational State of),Denmark,2017,flour_of_millet,0.16
114,238,Kenya,Ethiopia,2000,flour_of_millet,44.0
181,144,Zimbabwe,Mozambique,1991,flour_of_millet,1.0
19,68,Bolivia (Plurinational State of),France,2016,flour_of_millet,0.5
19,68,Bolivia (Plurinational State of),France,2018,flour_of_millet,0.99
19,68,Bolivia (Plurinational State of),France,2019,flour_of_millet,22.0
19,68,Bolivia (Plurinational State of),France,2020,flour_of_millet,5.0
19,79,Bolivia (Plurinational State of),Germany,2014,flour_of_millet,0.02
19,79,Bolivia (Plurinational State of),Germany,2015,flour_of_millet,0.01
19,79,Bolivia (Plurinational State of),Germany,2016,flour_of_millet,3.0
19,79,Bolivia (Plurinational State of),Germany,2017,flour_of_millet,8.3
19,79,Bolivia (Plurinational State of),Germany,2018,flour_of_millet,10.0
19,79,Bolivia (Plurinational State of),Germany,2019,flour_of_millet,10.8
19,79,Bolivia (Plurinational State of),Germany,2020,flour_of_millet,36.01
19,79,Bolivia (Plurinational State of),Germany,2021,flour_of_millet,20.0
19,79,Bolivia (Plurinational State of),Germany,2022,flour_of_millet,17.3
19,84,Bolivia (Plurinational State of),Greece,2019,flour_of_millet,1.0
19,84,Bolivia (Plurinational State of),Greece,2020,flour_of_millet,3.02
19,101,Bolivia (Plurinational State of),Indonesia,2016,flour_of_millet,3.0
19,101,Bolivia (Plurinational State of),Indonesia,2017,flour_of_millet,6.0
19,101,Bolivia (Plurinational State of),Indonesia,2018,flour_of_millet,3.0
19,101,Bolivia (Plurinational State of),Indonesia,2019,flour_of_millet,3.0
19,106,Bolivia (Plurinational State of),Italy,2014,flour_of_millet,6.0
19,106,Bolivia (Plurinational State of),Italy,2015,flour_of_millet,17.0
19,106,Bolivia (Plurinational State of),Italy,2016,flour_of_millet,5.0
19,106,Bolivia (Plurinational State of),Italy,2017,flour_of_millet,10.0
19,110,Bolivia (Plurinational State of),Japan,2016,flour_of_millet,0.03
19,110,Bolivia (Plurinational State of),Japan,2017,flour_of_millet,0.01
19,118,Bolivia (Plurinational State of),Kuwait,2021,flour_of_millet,0.59
19,121,Bolivia (Plurinational State of),Lebanon,2017,flour_of_millet,0.55
19,121,Bolivia (Plurinational State of),Lebanon,2018,flour_of_millet,2.3
19,131,Bolivia (Plurinational State of),Malaysia,2016,flour_of_millet,2.26
19,131,Bolivia (Plurinational State of),Malaysia,2021,flour_of_millet,1.2
19,134,Bolivia (Plurinational State of),Malta,2014,flour_of_millet,1.0
19,150,Bolivia (Plurinational State of),Netherlands (Kingdom of the),2013,flour_of_millet,7.0
19,150,Bolivia (Plurinational State of),Netherlands (Kingdom of the),2014,flour_of_millet,13.5
19,150,Bolivia (Plurinational State of),Netherlands (Kingdom of the),2019,flour_of_millet,15.0
19,150,Bolivia (Plurinational State of),Netherlands (Kingdom of the),2020,flour_of_millet,17.6
181,202,Zimbabwe,South Africa,1991,flour_of_millet,500.0
19,156,Bolivia (Plurinational State of),New Zealand,2011,flour_of_millet,10.0
19,156,Bolivia (Plurinational State of),New Zealand,2012,flour_of_millet,10.0
19,156,Bolivia (Plurinational State of),New Zealand,2020,flour_of_millet,2.6
19,156,Bolivia (Plurinational State of),New Zealand,2021,flour_of_millet,5.74
19,156,Bolivia (Plurinational State of),New Zealand,2022,flour_of_millet,2.0
19,156,Bolivia (Plurinational State of),New Zealand,2023,flour_of_millet,1.5
19,162,Bolivia (Plurinational State of),Norway,2019,flour_of_millet,0.08
19,162,Bolivia (Plurinational State of),Norway,2020,flour_of_millet,0.11
19,162,Bolivia (Plurinational State of),Norway,2021,flour_of_millet,0.5
19,170,Bolivia (Plurinational State of),Peru,2014,flour_of_millet,0.54
19,170,Bolivia (Plurinational State of),Peru,2015,flour_of_millet,1.05
19,174,Bolivia (Plurinational State of),Portugal,2017,flour_of_millet,2.0
19,179,Bolivia (Plurinational State of),Qatar,2018,flour_of_millet,0.21
