o_code,d_code,o_name,d_name,year,item,weight
7,12,Angola,Bahamas,2020,soya_paste,0.15
110,4,Japan,Algeria,1987,soya_paste,2.0
110,4,Japan,Algeria,2006,soya_paste,1.0
110,4,Japan,Algeria,2008,soya_paste,8.0
110,4,Japan,Algeria,2009,soya_paste,3.0
110,4,Japan,Algeria,2010,soya_paste,4.0
7,255,Angola,Belgium,2022,soya_paste,0.02
28,10,Myanmar,Australia,2017,soya_paste,3.0
28,10,Myanmar,Australia,2018,soya_paste,1.62
28,10,Myanmar,Australia,2019,soya_paste,17.75
28,10,Myanmar,Australia,2020,soya_paste,7.08
28,10,Myanmar,Australia,2021,soya_paste,2.85
28,10,Myanmar,Australia,2022,soya_paste,0.9
28,10,Myanmar,Australia,2023,soya_paste,5.35
124,40,Libya,Chile,2016,soya_paste,11.63
124,40,Libya,Chile,2017,soya_paste,11.63
124,40,Libya,Chile,2018,soya_paste,11.55
124,40,Libya,Chile,2019,soya_paste,11.07
7,21,Angola,Brazil,2019,soya_paste,0.15
7,35,Angola,Cabo Verde,2019,soya_paste,0.02
7,32,Angola,Cameroon,2020,soya_paste,0.09
7,33,Angola,Canada,2021,soya_paste,0.5
28,255,Myanmar,Belgium,2022,soya_paste,0.18
7,96,Angola,"China, Hong Kong SAR",2020,soya_paste,0.01
154,3,North Macedonia,Albania,1999,soya_paste,140.0
154,3,North Macedonia,Albania,2000,soya_paste,2.0
110,9,Japan,Argentina,1994,soya_paste,2.0
110,9,Japan,Argentina,1995,soya_paste,8.0
110,9,Japan,Argentina,1996,soya_paste,10.0
110,9,Japan,Argentina,1997,soya_paste,12.0
110,9,Japan,Argentina,1998,soya_paste,13.0
110,9,Japan,Argentina,1999,soya_paste,12.0
110,9,Japan,Argentina,2000,soya_paste,11.0
110,9,Japan,Argentina,2001,soya_paste,10.0
110,9,Japan,Argentina,2002,soya_paste,2.0
110,9,Japan,Argentina,2003,soya_paste,2.0
110,9,Japan,Argentina,2004,soya_paste,3.0
110,9,Japan,Argentina,2005,soya_paste,2.0
110,9,Japan,Argentina,2006,soya_paste,2.0
110,9,Japan,Argentina,2007,soya_paste,1.0
110,9,Japan,Argentina,2008,soya_paste,9.0
110,9,Japan,Argentina,2009,soya_paste,5.0
110,9,Japan,Argentina,2010,soya_paste,6.0
110,9,Japan,Argentina,2011,soya_paste,4.0
110,9,Japan,Argentina,2012,soya_paste,2.0
110,9,Japan,Argentina,2013,soya_paste,17.0
110,9,Japan,Argentina,2014,soya_paste,2.09
110,9,Japan,Argentina,2015,soya_paste,2.0
110,9,Japan,Argentina,2016,soya_paste,3.92
110,9,Japan,Argentina,2017,soya_paste,7.18
110,9,Japan,Argentina,2018,soya_paste,6.31
110,9,Japan,Argentina,2019,soya_paste,9.68
