o_code,d_code,o_name,d_name,year,item,weight
20,10,Botswana,Australia,2014,flour_of_sorghum,0.02
130,20,Malawi,Botswana,2019,flour_of_sorghum,1.0
130,21,Malawi,Brazil,2022,flour_of_sorghum,0.03
181,20,Zimbabwe,Botswana,1986,flour_of_sorghum,97.0
20,209,Botswana,Eswatini,2016,flour_of_sorghum,32.0
130,46,Malawi,Congo,2011,flour_of_sorghum,407.0
130,59,Malawi,Egypt,2022,flour_of_sorghum,0.03
185,1,Russian Federation,Armenia,2005,flour_of_sorghum,2.0
185,1,Russian Federation,Armenia,2011,flour_of_sorghum,1.0
185,1,Russian Federation,Armenia,2014,flour_of_sorghum,2.16
185,1,Russian Federation,Armenia,2017,flour_of_sorghum,0.28
185,1,Russian Federation,Armenia,2020,flour_of_sorghum,2.73
185,1,Russian Federation,Armenia,2021,flour_of_sorghum,3.07
130,209,Malawi,Eswatini,2018,flour_of_sorghum,1.0
130,209,Malawi,Eswatini,2022,flour_of_sorghum,0.21
130,238,Malawi,Ethiopia,2022,flour_of_sorghum,0.11
130,79,Malawi,Germany,2022,flour_of_sorghum,0.08
130,100,Malawi,India,2022,flour_of_sorghum,0.2
216,10,Thailand,Australia,2007,flour_of_sorghum,1.0
216,10,Thailand,Australia,2008,flour_of_sorghum,1.0
216,10,Thailand,Australia,2010,flour_of_sorghum,1.0
216,10,Thailand,Australia,2016,flour_of_sorghum,0.12
216,10,Thailand,Australia,2022,flour_of_sorghum,0.3
185,10,Russian Federation,Australia,2016,flour_of_sorghum,0.03
130,110,Malawi,Japan,2022,flour_of_sorghum,0.13
130,114,Malawi,Kenya,2022,flour_of_sorghum,0.03
130,118,Malawi,Kuwait,2022,flour_of_sorghum,0.27
20,147,Botswana,Namibia,2015,flour_of_sorghum,0.04
130,129,Malawi,Madagascar,2020,flour_of_sorghum,172.0
130,144,Malawi,Mozambique,1988,flour_of_sorghum,10.0
130,144,Malawi,Mozambique,2002,flour_of_sorghum,3.0
130,144,Malawi,Mozambique,2013,flour_of_sorghum,30.0
130,144,Malawi,Mozambique,2014,flour_of_sorghum,1.25
130,144,Malawi,Mozambique,2019,flour_of_sorghum,526.02
130,144,Malawi,Mozambique,2020,flour_of_sorghum,1349.9
