o_code,d_code,o_name,d_name,year,item,weight
214,9,"China, Taiwan Province of",Argentina,2017,mango_pulp,0.05
214,9,"China, Taiwan Province of",Argentina,2018,mango_pulp,0.82
28,16,Myanmar,Bangladesh,2016,mango_pulp,22.5
28,16,Myanmar,Bangladesh,2017,mango_pulp,9.4
28,16,Myanmar,Bangladesh,2018,mango_pulp,10.5
28,16,Myanmar,Bangladesh,2019,mango_pulp,3.0
28,16,Myanmar,Bangladesh,2020,mango_pulp,8.6
28,16,Myanmar,Bangladesh,2021,mango_pulp,8.0
216,7,Thailand,Angola,1995,mango_pulp,2.0
216,7,Thailand,Angola,2006,mango_pulp,1.0
28,33,Myanmar,Canada,2022,mango_pulp,1.21
216,9,Thailand,Argentina,1995,mango_pulp,2.0
216,9,Thailand,Argentina,1998,mango_pulp,1.0
216,9,Thailand,Argentina,2001,mango_pulp,4.0
216,9,Thailand,Argentina,2003,mango_pulp,1.0
216,9,Thailand,Argentina,2005,mango_pulp,1.0
7,46,Angola,Congo,2019,mango_pulp,0.5
7,49,Angola,Cuba,2022,mango_pulp,0.01
181,20,Zimbabwe,Botswana,1987,mango_pulp,1.0
28,41,Myanmar,"China, mainland",2018,mango_pulp,9.84
7,250,Angola,Democratic Republic of the Congo,2020,mango_pulp,3.0
7,250,Angola,Democratic Republic of the Congo,2021,mango_pulp,0.21
171,10,Philippines,Australia,1996,mango_pulp,1.0
7,68,Angola,France,2021,mango_pulp,0.01
220,14,Trinidad and Tobago,Barbados,1992,mango_pulp,3.0
220,14,Trinidad and Tobago,Barbados,1993,mango_pulp,2.0
220,14,Trinidad and Tobago,Barbados,1994,mango_pulp,2.0
220,14,Trinidad and Tobago,Barbados,1995,mango_pulp,2.0
220,14,Trinidad and Tobago,Barbados,1996,mango_pulp,2.0
220,14,Trinidad and Tobago,Barbados,1997,mango_pulp,2.0
220,14,Trinidad and Tobago,Barbados,1998,mango_pulp,1.0
214,10,"China, Taiwan Province of",Australia,1986,mango_pulp,67.0
214,10,"China, Taiwan Province of",Australia,1987,mango_pulp,107.0
214,10,"China, Taiwan Province of",Australia,1988,mango_pulp,45.0
214,10,"China, Taiwan Province of",Australia,1989,mango_pulp,35.0
214,10,"China, Taiwan Province of",Australia,1993,mango_pulp,2.0
214,10,"China, Taiwan Province of",Australia,1994,mango_pulp,1.0
214,10,"China, Taiwan Province of",Australia,1996,mango_pulp,2.0
214,10,"China, Taiwan Province of",Australia,1997,mango_pulp,1.0
214,10,"China, Taiwan Province of",Australia,1998,mango_pulp,1.0
214,10,"China, Taiwan Province of",Australia,1999,mango_pulp,1.0
214,10,"China, Taiwan Province of",Australia,2000,mango_pulp,18.0
214,10,"China, Taiwan Province of",Australia,2003,mango_pulp,1.0
214,10,"China, Taiwan Province of",Australia,2004,mango_pulp,11.0
