o_code,d_code,o_name,d_name,year,item,weight
171,2,Philippines,Afghanistan,2013,abaca_manila_hemp_raw,7.0
171,4,Philippines,Algeria,2001,abaca_manila_hemp_raw,34.0
38,10,Sri Lanka,Australia,1993,abaca_manila_hemp_raw,15.0
171,10,Philippines,Australia,2012,abaca_manila_hemp_raw,26.0
171,10,Philippines,Australia,2013,abaca_manila_hemp_raw,3.0
171,10,Philippines,Australia,2017,abaca_manila_hemp_raw,5.31
171,10,Philippines,Australia,2018,abaca_manila_hemp_raw,15.68
171,10,Philippines,Australia,2020,abaca_manila_hemp_raw,0.4
16,96,Bangladesh,"China, Hong Kong SAR",2006,abaca_manila_hemp_raw,25.0
16,41,Bangladesh,"China, mainland",2005,abaca_manila_hemp_raw,46.0
16,41,Bangladesh,"China, mainland",2006,abaca_manila_hemp_raw,67.0
107,255,Côte d'Ivoire,Belgium,2007,abaca_manila_hemp_raw,13.0
107,255,Côte d'Ivoire,Belgium,2016,abaca_manila_hemp_raw,84.0
28,41,Myanmar,"China, mainland",2016,abaca_manila_hemp_raw,191.4
28,41,Myanmar,"China, mainland",2017,abaca_manila_hemp_raw,594.6
28,41,Myanmar,"China, mainland",2018,abaca_manila_hemp_raw,133.7
28,41,Myanmar,"China, mainland",2019,abaca_manila_hemp_raw,108.2
28,41,Myanmar,"China, mainland",2020,abaca_manila_hemp_raw,155.6
28,41,Myanmar,"China, mainland",2022,abaca_manila_hemp_raw,666.06
28,41,Myanmar,"China, mainland",2023,abaca_manila_hemp_raw,278.06
58,15,Ecuador,Belgium-Luxembourg,1988,abaca_manila_hemp_raw,43.0
58,15,Ecuador,Belgium-Luxembourg,1989,abaca_manila_hemp_raw,68.0
58,15,Ecuador,Belgium-Luxembourg,1999,abaca_manila_hemp_raw,4.0
209,144,Eswatini,Mozambique,2003,abaca_manila_hemp_raw,1.0
58,21,Ecuador,Brazil,2001,abaca_manila_hemp_raw,180.0
58,21,Ecuador,Brazil,2002,abaca_manila_hemp_raw,1643.0
58,21,Ecuador,Brazil,2003,abaca_manila_hemp_raw,2136.0
58,21,Ecuador,Brazil,2004,abaca_manila_hemp_raw,3030.0
58,21,Ecuador,Brazil,2005,abaca_manila_hemp_raw,635.0
58,21,Ecuador,Brazil,2006,abaca_manila_hemp_raw,450.0
212,112,Syrian Arab Republic,Jordan,1986,abaca_manila_hemp_raw,2.0
28,79,Myanmar,Germany,2020,abaca_manila_hemp_raw,102.4
100,10,India,Australia,2000,abaca_manila_hemp_raw,4.0
58,33,Ecuador,Canada,1989,abaca_manila_hemp_raw,21.0
58,33,Ecuador,Canada,1990,abaca_manila_hemp_raw,45.0
58,33,Ecuador,Canada,1991,abaca_manila_hemp_raw,23.0
58,33,Ecuador,Canada,1992,abaca_manila_hemp_raw,285.0
58,33,Ecuador,Canada,1994,abaca_manila_hemp_raw,309.0
106,4,Italy,Algeria,2006,abaca_manila_hemp_raw,4.0
28,100,Myanmar,India,2017,abaca_manila_hemp_raw,0.1
7,147,Angola,Namibia,2021,abaca_manila_hemp_raw,0.01
149,100,Nepal,India,2003,abaca_manila_hemp_raw,10.0
107,233,Côte d'Ivoire,Burkina Faso,2015,abaca_manila_hemp_raw,1.45
107,233,Côte d'Ivoire,Burkina Faso,2019,abaca_manila_hemp_raw,6.48
107,233,Côte d'Ivoire,Burkina Faso,2020,abaca_manila_hemp_raw,5.5
107,233,Côte d'Ivoire,Burkina Faso,2021,abaca_manila_hemp_raw,25.18
107,233,Côte d'Ivoire,Burkina Faso,2022,abaca_manila_hemp_raw,139.75
107,233,Côte d'Ivoire,Burkina Faso,2023,abaca_manila_hemp_raw,38.0
209,202,Eswatini,South Africa,1997,abaca_manila_hemp_raw,1.0
28,101,Myanmar,Indonesia,2017,abaca_manila_hemp_raw,64.48
28,101,Myanmar,Indonesia,2018,abaca_manila_hemp_raw,97.84
28,101,Myanmar,Indonesia,2019,abaca_manila_hemp_raw,92.28
28,101,Myanmar,Indonesia,2020,abaca_manila_hemp_raw,59.94
28,101,Myanmar,Indonesia,2021,abaca_manila_hemp_raw,232.56
28,101,Myanmar,Indonesia,2022,abaca_manila_hemp_raw,133.7
143,53,Morocco,Benin,2022,abaca_manila_hemp_raw,0.02
58,40,Ecuador,Chile,2004,abaca_manila_hemp_raw,68.0
28,110,Myanmar,Japan,2017,abaca_manila_hemp_raw,2.0
107,32,Côte d'Ivoire,Cameroon,2009,abaca_manila_hemp_raw,26.0
107,32,Côte d'Ivoire,Cameroon,2014,abaca_manila_hemp_raw,14.94
107,32,Côte d'Ivoire,Cameroon,2015,abaca_manila_hemp_raw,23.24
107,32,Côte d'Ivoire,Cameroon,2016,abaca_manila_hemp_raw,24.04
107,32,Côte d'Ivoire,Cameroon,2017,abaca_manila_hemp_raw,35.66
171,16,Philippines,Bangladesh,1996,abaca_manila_hemp_raw,11.0
171,16,Philippines,Bangladesh,1997,abaca_manila_hemp_raw,11.0
171,16,Philippines,Bangladesh,1998,abaca_manila_hemp_raw,23.0
171,16,Philippines,Bangladesh,2007,abaca_manila_hemp_raw,19.0
171,16,Philippines,Bangladesh,2008,abaca_manila_hemp_raw,19.0
171,16,Philippines,Bangladesh,2009,abaca_manila_hemp_raw,72.0
171,16,Philippines,Bangladesh,2020,abaca_manila_hemp_raw,133.43
171,16,Philippines,Bangladesh,2022,abaca_manila_hemp_raw,104.27
107,33,Côte d'Ivoire,Canada,2016,abaca_manila_hemp_raw,23.36
16,231,Bangladesh,United States of America,2006,abaca_manila_hemp_raw,78.0
171,14,Philippines,Barbados,1998,abaca_manila_hemp_raw,43.0
143,32,Morocco,Cameroon,2017,abaca_manila_hemp_raw,0.01
143,32,Morocco,Cameroon,2018,abaca_manila_hemp_raw,0.45
58,96,Ecuador,"China, Hong Kong SAR",2007,abaca_manila_hemp_raw,45.0
28,150,Myanmar,Netherlands (Kingdom of the),2020,abaca_manila_hemp_raw,127.4
15,33,Belgium-Luxembourg,Canada,1988,abaca_manila_hemp_raw,9.0
58,41,Ecuador,"China, mainland",2007,abaca_manila_hemp_raw,2.0
53,90,Benin,Guinea,2017,abaca_manila_hemp_raw,0.18
171,15,Philippines,Belgium-Luxembourg,1986,abaca_manila_hemp_raw,640.0
171,15,Philippines,Belgium-Luxembourg,1987,abaca_manila_hemp_raw,182.0
171,15,Philippines,Belgium-Luxembourg,1988,abaca_manila_hemp_raw,159.0
171,15,Philippines,Belgium-Luxembourg,1989,abaca_manila_hemp_raw,80.0
171,15,Philippines,Belgium-Luxembourg,1990,abaca_manila_hemp_raw,80.0
171,15,Philippines,Belgium-Luxembourg,1991,abaca_manila_hemp_raw,23.0
171,15,Philippines,Belgium-Luxembourg,1998,abaca_manila_hemp_raw,1.0
95,60,Honduras,El Salvador,2001,abaca_manila_hemp_raw,9.0
28,117,Myanmar,Republic of Korea,2020,abaca_manila_hemp_raw,18.14
171,80,Philippines,Bosnia and Herzegovina,2013,abaca_manila_hemp_raw,2.0
171,80,Philippines,Bosnia and Herzegovina,2014,abaca_manila_hemp_raw,4.56
171,80,Philippines,Bosnia and Herzegovina,2017,abaca_manila_hemp_raw,1.51
171,20,Philippines,Botswana,2019,abaca_manila_hemp_raw,0.01
171,21,Philippines,Brazil,2013,abaca_manila_hemp_raw,1.0
171,21,Philippines,Brazil,2014,abaca_manila_hemp_raw,8.5
58,44,Ecuador,Colombia,1997,abaca_manila_hemp_raw,16.0
58,44,Ecuador,Colombia,2000,abaca_manila_hemp_raw,139.0
58,44,Ecuador,Colombia,2003,abaca_manila_hemp_raw,7.0
58,44,Ecuador,Colombia,2005,abaca_manila_hemp_raw,479.0
143,39,Morocco,Chad,2023,abaca_manila_hemp_raw,1.0
28,185,Myanmar,Russian Federation,2019,abaca_manila_hemp_raw,0.02
